content_id,title,contentType,lang
-4615179238096674750,"Sua empresa já tem um ""Open Innovation Lab"" ? - CIO",HTML,pt
6237433897543964784,"Facebook details its company-wide machine learning platform, FBLearner Flow",HTML,en
-5024561776910686117,How Airbnb uses Machine Learning to Detect Host Preferences - Airbnb Engineering & Data Science,HTML,en
-724699218170106849,Tensorflow wins,HTML,en
2917561522815946740,Behold.ai launches artificially intelligent medical software to find abnormalities faster,HTML,en
357449794379078687,Apple anuncia a 3ª geração da linguagem Swift para o final deste ano,HTML,pt
4629488036162962359,"Para rebater Estatuto da Família, campanha muda significado de 'família' no Dicionário Houaiss",HTML,pt
1954074927376897165,"Swarm A.I. Correctly Predicts the Kentucky Derby, Accurately Picking all Four Horses of the Superfecta at 540 to 1 Odds",HTML,en
-2118981143119783447,What readers think about computer-generated texts,HTML,en
8689098216946253326,"Facebook says 10K+ developers are building chatbots, analytics coming",HTML,en
-3169423801125605259,Amazon has a huge opportunity in grocery delivery,HTML,en
279771472506428952,5 Unique Features Of Google Compute Engine That No IaaS Provider Could Match,HTML,en
-277169424764188814,Introducing Sign in with Slack - Slack Platform Blog,HTML,en
-4049108709890217048,Stay focused with Google Calendar event notifications in your browser,HTML,en
3149164017776669829,Mobile marketing statistics 2016,HTML,en
3241240229241793423,Startup usa algoritmo e rede social para aprovar empréstimos | EXAME.com,HTML,pt
-329139582593571060,Itaú prevê aumentar escala da ConectCar,HTML,pt
7938100642081250873,What SWAG will Google I/O 2016 attendees take home?,HTML,en
1805849336099641652,Google I/O 2016 Preview: A Chrome/Android merger? Project Tango? VR?,HTML,en
7664140604181040222,Will blockchain drive the fourth Industrial Revolution?,HTML,en
7187974705675832644,Largest IoT Event Kicks Off at Santa Clara Convention Center,HTML,en
2072448887839540892,"Welcome to GoogleBank, Facebook Bank, Amazon Bank, and Apple Bank - Enrique Dans",HTML,en
-4975645025178552956,Sem Parar vs Conectcar - DanBP.org,HTML,pt
-8085935119790093311,Graph Capabilities with the Elastic Stack,HTML,en
-749116597676471759,Introducing unlimited private repositories,HTML,en
4045164454094417310,1º Congresso Brasileiro de IoT - Embarcados,HTML,pt
2518704978033827255,Google Now Posting Full OTA Images For Nexus Devices Alongside Factory Images,HTML,en
-7673844339521298105,WhatsApp just released desktop apps for Mac and Windows,HTML,en
-7485130558326482162,Ozlo The AI Chatbot Wants To Help You Find Coffee And Food,HTML,en
6198232071580299480,Empresas intensificam operações de barter diante da dificuldade de crédito,HTML,pt
3643465492984939400,Production Ready Jenkins 2.0 in Two Steps with Docker,HTML,en
7359386552064322134,E os vencedores do Latam Founders Awards 2016 são... - Startupi,HTML,pt
1019706997674210703,Assista a entrevista de Linus Torvalds no TED legendada,HTML,pt
-8278633353687754322,3Dprintler lets you order a 3D print via chatbot,HTML,en
8402348887626635381,From E-Commerce to Web 3.0: Let the Bots Do the Shopping,HTML,en
5439554346835640135,"Consórcio: Venda de novas cotas cai 13,5% no 1º trimestre",HTML,pt
-6255454949363031923,From Insight-as-a-Service to insightful applications,HTML,en
-1820269894165785259,3M e o perfil intraempreendedor | Endeavor Brasil,HTML,pt
833256912680066502,"Rumor: ""Android VR"" Will Launch At I/O With Standalone Headset, Reference Appears In Unreal Engine",HTML,en
-5464698687596686623,IBM's Watson aims to make hospital stays suck a whole lot less,HTML,en
4563606877148407012,YouTube's New Messenger Means You'll Never Have to Leave YouTube,HTML,en
-6792965795755857419,Dial in with ease using the latest Google Calendar app for Android,HTML,en
-7452761262757182727,Baião de Dois - uma delicia brasileiríssima,HTML,pt
8021508382912212558,Bolinho de parmesão,HTML,pt
-8222568914848295086,What Millennials Want from a New Job,HTML,en
3845974592165897942,Good to Great,HTML,en
4899554125167253337,The Real Lesson for Data Science That is Demonstrated by Palantir's Struggles,HTML,en
-4068545238978420047,Making Apache Spark Easier to Use in Java with Java 8 - Cloudera Engineering Blog,HTML,en
7288937801410681383,The Gold Mine: A Novel of Lean Turnaround,HTML,en
4069333494579100211,"Agile is Dead, Long Live Continuous Delivery - Gradle",HTML,en
1331356827163029243,Dilma regula Marco Civil e acaba com WhatsApp e Facebook grátis no celular,HTML,pt
-5941854046477982982,Google lança teclado virtual para iPhone com recursos de pesquisa | Google Discovery,HTML,pt
5568089143939945595,"The future of machine learning: 5 trends to watch around algorithms, cloud, IoT, and big data - GeekWire",HTML,en
5109221095427625188,Robôs (bots) serão tão populares quanto apps; entenda a nova tendência,HTML,pt
9033884391004475493,The Art of the OKR,HTML,en
4315784099325221836,tins ::: Rick Klau's weblog,HTML,en
-3114161754347804356,How Google sets goals: OKRs - GV Library,HTML,en
5268351851132250,The bizarre beasts living in Romania's poison cave,HTML,en
4463025528374352465,The Blockchain is the new Google,HTML,en
-3980612444042641628,The future of SaaS hosted git repository pricing,HTML,en
-4050006690189978332,Announcing SyntaxNet: The World's Most Accurate Parser Goes Open Source,HTML,en
8938071859536254465,Design Sprint: onde o design e a velocidade importam,HTML,pt
2916072977192006313,Confused by blockchains? Revolution vs Evolution,HTML,en
2704671778746002960,Report: Google I/O to focus on voice search as Google preps 'Chirp' competitor to Amazon Echo,HTML,en
5719793245136119929,Cade autoriza Itaú Unibanco e Mastercard a criarem nova bandeira de cartão,HTML,pt
-3954182109690207118,Google Cloud Goes to the Farm,HTML,en
626121253933491500,Amazon just released a Dash button for AWS IoT,HTML,en
-2097626568191556277,Google releases keyboard for the iPhone with built-in search features,HTML,en
-9128652074338368262,Clarifying the uses of artificial intelligence in the enterprise,HTML,en
5088013394045185972,JavaScript Conquered the Web. Now It's Taking Over the Desktop,HTML,en
2470587255066232267,University of Washington partners with Disney to develop cheap touch-sensitive paper - GeekWire,HTML,en
3746463631389880443,Adobe quer potencializar área de marketing digital - Meio & Mensagem,HTML,pt
-8044741783031984918,It's coming! The Internet of Eyes will allow objects to see,HTML,en
3017826600888052926,Quip now connects with Slack to help teams kick more butt across the globe,HTML,en
-2797708685347481851,App do YouTube ganha sistema de bate-papo privado | Google Discovery,HTML,pt
817467807875770568,App do Google Search para Android agora busca por músicas no Brasil | Google Discovery,HTML,pt
-39485845307123560,Google Now on Tap estreia no Brasil | Google Discovery,HTML,pt
-292870452169977398,Strategyzer | Business Model Generation - Book,HTML,en
-9073210245497295284,Number plate recognition with Tensorflow,HTML,en
-5784991738549272379,NodeMCU (ESP8266) o módulo que desbanca o Arduino e facilitará a Internet das Coisas...,HTML,pt
5932519440360275788,Anders Hejlsberg on Modern Compiler Construction (Channel 9),HTML,en
-1172724258904585136,TNSFF,HTML,en
-1114438937697017987,"Amazon open-sources its own deep learning software, DSSTNE",HTML,en
-3641109225708958458,Talking Payments - Article Profile - 93% of banks expect video to boost satisfaction,HTML,en
8650916538290053756,Artem vs. Predator,HTML,en
-4095842175692097942,"Google just open sourced something called 'Parsey McParseface,' and it could change AI forever",HTML,en
-9099155556042679205,CCR vende dona do Sem Parar por R$ 4 bi | EXAME.com,HTML,pt
7400247075626691905,Google may unveil Android VR headset at I/O conference,HTML,en
-3697359635590244386,"Google I/O 2016 preview: Android N, Android VR, Project Chirp, Play Store on Chromebooks and more!",HTML,en
-1536771179525677307,Time Pressure: Behavioral Science Considerations for Mobile Marketing,HTML,en
3548262914600772288,1% das empresas dominam 94% das receitas na App Store,HTML,pt
-3555513869558669392,Optimizing Elasticsearch Searches,HTML,en
2271592336048425450,"Google I/O 2016 Preview: Machine Learning, Virtual Reality And Android N - ARC",HTML,en
6757348772114374254,SyntaxNet in context: Understanding Google's new TensorFlow NLP model | Blog,HTML,en
-6858240061363309239,Get ready for Google I/O 2016,HTML,en
7616911250531106641,The #digital upstarts offering app-only #banking for smartphone users #benchmark,HTML,en
-1151034582628982912,New JavaScript library brings Java to browsers without applets,HTML,en
-7331393944609614247,Here's proof that Google is getting serious about battling Facebook in a key area,HTML,en
-4233177915193302509,Governo brasileiro cria manual para contratação de cloud,HTML,pt
-6941221957775073810,Amazon now has a programmable Dash Button for the IoT,HTML,en
-5181489804915739633,New Sessions Added To Google I/O 2016 Schedule,HTML,en
-4089455027188314262,Python Is Not Java (dirtSimple.org),HTML,en
-6255158415883847921,"Para neurociência, motivação não é fator principal em mudança de hábitos",HTML,pt
8473367604990946179,"How to Build and Publish ES6 Modules Today, with Babel and Rollup",HTML,en
-8526359231369823784,"Automatic lays off 28% of its workforce, aims for profitability in 2017",HTML,en
1031060816592502094,Evernote anuncia integração com Google Drive | Google Discovery,HTML,pt
-2429242279408079104,9 Useful Apps for Product Managers - Product Hunt,HTML,en
-2800563841840387504,Fintechs: elas podem dominar o setor financeiro?,HTML,pt
-5482295111885355605,UK shows off prototype of digital iPhone driving license using Apple's Wallet app,HTML,en
-1196068832249300490,The 'impossible' is now a reality,HTML,en
-3759596852696130492,Prototypal Object-Oriented Programming using JavaScript,HTML,en
-4333056764244640444,Lentes de contato inteligentes serão o wearable definitivo,HTML,pt
-5043294260151549400,Blockchain: o que é e como funciona,HTML,pt
-1480913447590268358,"Smart Managers Don't Compare People to the ""Average""",HTML,en
-8030181764663752939,"Neuroscience confirms that to be truly happy, you will always need something more",HTML,en
2841458704671711663,8 things to expect from Google's biggest event of the year,HTML,en
2259988589066296676,Meio&Mensagem,HTML,pt
4156291407717900798,"Blockchain open sources Thunder network, paving the way for instant bitcoin transactions",HTML,en
6260854150231142184,Big data analysis to transform insurance industry - FT.com,HTML,en
-6313130301986591995,Face recognition app taking Russia by storm may bring end to public anonymity,HTML,en
9028580484484026894,Cool URIs don't change,HTML,en
-4505450219733822767,Brand Marketing is a Growth Hack. Here's the Recipe,HTML,en
-2038869595290705317,"Google I/O: Expect A.I., virtual reality",HTML,en
-609005539129550395,AI learns and recreates Nobel-winning physics experiment,HTML,en
-6644942243927487010,"Amazon goes open source with machine-learning tech, competing with Google's TensorFlow - GeekWire",HTML,en
5338575284381070077,A Major Law Firm Will Soon Be Using A Robotic Lawyer,HTML,en
4369833742675497700,Transforming life insurance with design thinking,HTML,en
-6184570078369383337,Google unveils a gigapixel 'Art Camera' that lets you view paintings down to the brushstrokes,HTML,en
-1038011342017850,Para entender o Dia Internacional contra a Homofobia,HTML,pt
1179017557429431126,Imagine Discovering That Your Teaching Assistant Really Is a Robot,HTML,en
-4793380646045599184,Don't Estimate the Sprint Backlog Using Task Points,HTML,en
-2083103312491589695,Managing Machines at Spotify,HTML,en
4812089894709919859,"Xiaomi will play an exciting part at Google I/O, apparently",HTML,en
-3400154175330058574,Skill swarms - a new way to share expertise and work smarter together - Skillhive,HTML,en
8461204368464164538,Google lança Cloud Functions,HTML,pt
-5573840044320724169,C# vs. Swift - Iron Man vs. Captain America,HTML,en
-3790313320969344469,The Great Library,HTML,en
-5151030094059373567,Um mundo sem barreiras linguísticas através da tecnologia wearable - Startupi,HTML,pt
-3468529816757552062,Setting up an Android ContentProvider with a join,HTML,en
-1444385929353415304,Domain Driven Design e Microservices,HTML,pt
-4265002939801511319,Me an' Algernon,HTML,en
7168347449326627154,NYT: Google To Announce Alexa Competitor Called 'Google Home' At I/O,HTML,en
-8669770849634489893,Here's How L'Oréal Plans To Continue Its Digital Innovation,HTML,en
-8762137947059829459,"Google I/O 2016: Develop, Grow & Earn",HTML,en
-4509487968959834430,O valor de seu trabalho de coaching vai depender de suas habilidades de acompanhamento - Harvard Business Review Brasil,HTML,pt
-7492067511846042603,"What's new in Android: the N-Release, Virtual Reality, Android Studio 2.2 and more | Android Developers Blog",HTML,en
-538948733779286129,The Physical Web,HTML,en
-1995591062742965408,Firebase Test Lab for Android,HTML,en
3041906492387035176,O WhatsApp do Google chegou e se chama Allo,HTML,pt
-3363563881552061188,Do you want Crappy Agile?,HTML,en
1173658987415870390,Nokia vai voltar ao mercado de smartphones,HTML,pt
1999466695269209462,"Google Duo, aplicativo de chamadas em vídeo | Google Discovery",HTML,pt
7414965642940222121,New ways to keep data flowing between your apps and ours,HTML,en
-8123488152283046553,"Opening Google Docs, Sheets, and Slides files on mobile now easier when you're offline",HTML,en
-5115041394506292462,Embed charts from Google Sheets in Google Docs and Slides and update them with a single click,HTML,en
-7702672626132856079,Google supercharges machine learning tasks with TPU custom chip,HTML,en
8118799783881928573,Usability Heuristics for Bots - Chatbots Magazine,HTML,en
-8149429101569453081,Saying �� to Allo and Duo: new apps for smart messaging and video calling,HTML,en
-2307670819023106063,Natura está em busca de startups para gerar novos projetos e produtos - Startupi,HTML,pt
-3206777048078326150,Google IO 2016: A look at how not to run a large event,HTML,en
-4974757204495953627,Alecrim/AlecrimCoreData,HTML,en
-6858665134018491791,Chat Smarter with Allo,HTML,en
-2747266787901704910,Bayer propõe comprar Monsanto para formar a maior agroquímica do mundo,HTML,pt
1468327003955810686,What is WebAssembly? The Dawn of a New Era - JavaScript Scene,HTML,en
-1453783314552286835,Progressive Web App - first introduced on Google I/O | airberlin,HTML,en
6045455576279706291,Google isn't abandoning Hangouts for its new chat apps,HTML,en
8076265166566225141,The Year in Design - Zeldman on Web & Interaction Design,HTML,en
379773866860040428,Firefox edges out Microsoft globally for first time in browser wars | StatCounter Global Stats,HTML,en
8835339470389644264,Aplicativos do Android agora podem reagir com o ambiente | Google Discovery,HTML,pt
-6180514744351188891,Um objeto longínquo mais distante que Plutão está entrando em foco,HTML,pt
7083316110921342538,Patente do Google prevê carro que gruda pedestres atingidos no capô,HTML,pt
3256054536066714292,Google moves to replace Flash with HTML5,HTML,en
4915137112517573184,Portugal runs for four days straight on renewable energy alone,HTML,en
-6859363289291329827,Confira as novidades apresentadas no Google I/O 2016,HTML,pt
240943776326872028,São Paulo recebe maior evento nacional voltado à educação e discute tecnologia no setor - Startupi,HTML,pt
-5691008411030226594,Sem Parar vs Conectcar - DanBP.org,HTML,pt
-2697906762425596568,"Tenho várias ideias de negócios, qual devo levar adiante?",HTML,pt
4833869287568225997,7 Powerful Habits That Make You More Assertive,HTML,en
4012770927504386801,La RAE lucha contra los anglicismos con una campaña de publicidad,HTML,es
-3285620956704836473,The Top 10 Companies Millennials Want to Work For,HTML,en
484986956330644320,"Conheça as ferramentas digitais que utilizo na minha empresa para resolver problemas, tornar o...",HTML,pt
-4613284400780388067,Senado lança enquete para saber se você é contra ou a favor a franquia de dados para internet fixa,HTML,pt
288653248451617914,"Google and Levi's team up on a ""connected"" jacket that lets you answer calls, use maps, and more",HTML,en
5827857898404399503,"Google's I/O Is a Little Like Disneyland, and a Little Like a Garage Sale",HTML,en
8396284143617057811,"Projeto Ara, o smartphone modular do Google, pode chegar ao mercado em 2017 | Google Discovery",HTML,pt
8342423402350940832,Raspberry Pi with cloud vision at Google I/O - Raspberry Pi,HTML,en
-5924996404988010,"Google lança Science Journal, aplicativo de ciências para Android | Google Discovery",HTML,pt
5446022903655412342,Irresistível: cebola recheada com carne moída e enrolada no bacon,HTML,pt
-6035458164887182128,"The price of Ether, a bitcoin rival, is soaring because of a radical, $150 million experiment",HTML,en
8871666435351703640,Uber começa testes de carros sem motorista nos EUA,HTML,pt
-3417523159811412977,Desenvolvimento Efetivo na Plataforma Microsoft: o livro.,HTML,pt
-1753606726398516179,Adulterated Objective-C,HTML,en
5658521282502533116,ITA está oferecendo 10 cursos gratuitos a distância - Engenharia é:,HTML,pt
6852597772196653540,Firebase and Google Cloud: better together,HTML,en
5206308811707978799,The rise of APIs,HTML,en
1632166079091127830,Cinco dicas de executivos de sucesso para se dar bem na vida e no trabalho,HTML,pt
7062745737910050042,Here are the SDKs Top Mobile Apps Use,HTML,en
3510349622718287202,20 Percent Will Stop Reading Your Email If You Make This One Mistake,HTML,en
-6174871522512566947,Program your way to your next grocery delivery,HTML,en
33271019004198538,Como aumentar a produtividade da Inovação?,HTML,pt
-6634868367571835312,A study on scale: WhatsApp & Google Drive... the story of our integration,HTML,en
-7685837606421530296,Astronomia: A semana de Marte - Mensageiro Sideral,HTML,pt
2858969450431709251,Google I/O 2016: Android's failure to innovate hands a Apple free run at WWDC,HTML,en
-2559385310537355580,"Google's head of advertising talks ad blocking, mobile and micropayments",HTML,en
1981046186743381313,State of the Digital Nation 2016,HTML,en
-8742648016180281673,Aposta na inovação,HTML,pt
4634963407423735625,Se eu fosse fundar uma nova agência... - Meio & Mensagem,HTML,pt
-1081723567492738167,'Magenta' Is Google's New Project To Make Art With Artificial Intelligence,HTML,en
943818026930898372,"Inovador, Nubank ganha prêmio no Vale do Silício | EXAME.com",HTML,pt
5947470908330062710,Apache Spark as a Compiler: Joining a Billion Rows on your Laptop: A deep dive into the new Tungsten Engine.,HTML,en
-6940923725353716164,"Digital manufacturing could eliminate warehouses, create on-demand production",HTML,en
-4351117979148287331,Pastejacking,HTML,en
-5968239566051821631,My Quantum Circuit Simulator: Quirk,HTML,en
-456161980484814803,Type-based aliasing in C,HTML,en
3888577703887670575,Atlassian launches Bitbucket Pipelines,HTML,en
-7349721727282676870,"Facebook ditches Bing, 800M users now see its own AI text translations",HTML,en
6807042796917367736,Bitbucket Pipelines Beta: continuous delivery inside Bitbucket - Bitbucket,HTML,en
-5200964355640106406,SwiftyDB - An alternative for managing SQLite Databases on iOS,HTML,en
-4930542581518647030,Sources: Snapchat is raising more money at about a $20 billion valuation,HTML,en
-240359174314633445,Comparing React.js to Vue.js for dynamic tabular data,HTML,en
8743240285401859304,'Robô-rancheiro' conseguirá cuidar sozinho de fazendas de gado,HTML,pt
6245165134513326654,ASSISTA: show une 100 drones e uma orquestra sinfônica para quebrar recorde mundial | VIP,HTML,pt
-3750879736572068916,"No, Apple isn't the next BlackBerry - it's the next Microsoft",HTML,en
1828340614995116767,Up your DevOps chops with this online Kubernetes class,HTML,en
-21036008762564671,The sales secrets of high-growth companies,HTML,en
643905832258297060,Globant acquires WAE to continue advancing in the creation of digital journeys,HTML,en
654383168348870348,Million Song Dataset | scaling MIR research,HTML,en
-8508598439431879680,Rede de hotéis faz promoção relâmpago com diárias por R$ 25,HTML,pt
6437568358552101410,Tech in Brazil is booming despite the country's political troubles,HTML,en
4920704891238922872,Login sem senha no Android deve chegar até o final de 2016 | Google Discovery,HTML,pt
-411378842607264055,How We Migrated Our Backend to Spring Boot in 3 Weeks - Stormpath User Identity API,HTML,en
3155118717275463069,An incumbent's guide to digital disruption,HTML,en
4312678980890750477,2016's Best Books for Entrepreneurs (So Far),HTML,en
-3170783292462058942,Não existe frete grátis!,HTML,pt
-8578355592291788601,Return of incandescent light bulbs as MIT makes them more efficient than LEDs,HTML,en
6409304780354173378,Open Sourcing Twitter Heron | Twitter Blogs,HTML,en
-6980020268309524947,Cross-channel user experiences with Drupal,HTML,en
5684817723169964056,Google's artificial intelligence is going in the wrong direction,HTML,en
-2099829359953227557,Como integrar marketing de impressos e marketing digital no e-commerce | EXAME.com,HTML,pt
1012456848389051365,"Como o e-commerce brasileiro pode, enfim, começar a lucrar",HTML,pt
9151634133568930081,Finding The Meaning Of Artificial Intelligence At Google I/O,HTML,en
4287021355610172885,Seguradora aposta em inovação e criatividade para driblar a crise,HTML,pt
-6993279786012379694,Everything you need to know about the big changes coming to Newark airport,HTML,en
-862645085190435621,B2B Ecommerce Growing; Becoming More Like B2C,HTML,en
-3912939678517879962,Jury finds Google's implementation of Java in Android was fair use,HTML,en
8265190708606665292,The omnichannel customer experience is poised to take off in regulated industries,HTML,en
-1637159115260338032,"Terrapattern is reverse image search for maps, powered by a neural network",HTML,en
2173307133640600082,"Google Wins Trial Against Oracle, Saves $9 Billion",HTML,en
-5622405819042018718,Sony Smart Tennis Sensor for Tennis Rackets,HTML,en
-6999747484065183134,"PayPal is shutting down its Windows Phone, BlackBerry, and Amazon apps",HTML,en
1662917027785920354,"Gchat Was the Future of Messaging, But Google Didn't Know What It Had",HTML,en
-5515204090203464377,A step-by-step guide to agile growth experiments,HTML,en
911037455259135591,Burger King aceita pedidos via mensagens no Facebook - Startupi,HTML,pt
-8119612270825155371,O papel das startups dentro de um ecossistema de inovação em robótica - Startupi,HTML,pt
-3113913063173722290,A lição de um grande mestre de xadrez para resolver problemas,HTML,pt
8038154459609789205,Building a Visual Language - Behind the scenes of AirBnB new design system,HTML,en
5431399346444238856,Intel buys computer vision startup Itseez to improve navigation in self-driving cars,HTML,en
1959495508923903948,"Revista MundoLogística - Sistema desenvolvido por estudante do CTC/PUC-RIO gera economia de US$ 10 milhões, no transporte marítimo",HTML,pt
171877380813632915,The End of the Office Dress Code,HTML,en
511891900317865118,Why porting an iOS design to Android will not work,HTML,en
-89955207814154444,Infrequently Noted,HTML,en
-9105040345021932755,Lições de empreendedorismo com a série The 100,HTML,pt
505090987429665116,Google and Ray Kurzweil are making chatbots together,HTML,en
2602738827388230683,Apple is working on an AI system that wipes the floor with Google and everyone else,HTML,en
5009420943344705199,"People dump AI advisors that give bad advice, while they forgive humans for doing the same",HTML,en
5589105207760786822,'Hyper-Reality' Is a Psychedelic Glimpse of Our Future on Digital Overload,HTML,en
-7809508238092432842,"If women in tech stop apologizing, we might just be able to shut the sexist shit down. - Athena Talks",HTML,en
8080671570570146356,Top 5 open source command shells for Linux,HTML,en
589254894302309232,These 17 life hacks will change the way you use Gmail,HTML,en
372531153711028286,DevOps requer profundas mudanças operacionais que o CIO precisa promover - CIO,HTML,pt
2134259819148812594,"Forget The Internet Of Things, There Is A Digital Revolution Taking Place In Our Shopping Malls",HTML,en
1929674614667189969,Diane Greene wants to put the enterprise front and center of Google Cloud strategy,HTML,en
-8018088591294066196,LOGOBR School | Behance Reviews Campinas 2016,HTML,pt
-1429167743746492970,Building with Watson Technical Web Series,HTML,pt
-7539387928750597096,Smart Contact Lens-Eyeglass Combo Could Monitors Diabetes and Delivers Drugs,HTML,en
4533807694984784858,39 studies about human perception in 30 minutes,HTML,en
8969476626572775042,What it Means to Be a 'Growth Hacker' According to Julie Zhou,HTML,en
6525794335263078309,The Startup Pivot Pyramid - How to Pivot Your Startup the Right Away Using Growth Marketing Mindset,HTML,en
5270696484536580646,8 Insanely Simple Productivity Hacks,HTML,en
-5238066650780855302,Ahead of the curve: The future of performance management,HTML,en
-7174595923544719736,Learning at the speed of business,HTML,en
3998743085432844199,Netflix emociona com vídeo destacando personagens LGBT,HTML,pt
5322532051893153382,Mobile UX Design: The Right Ways to Ask Users for Permissions - UX Planet,HTML,en
8872925201254666834,KPIs: por que eles são essenciais para medir o seu sucesso?,HTML,pt
-7322744040992592407,Facebook testa dividir conteúdos da rede por temas,HTML,pt
-321691855821364131,"Carros de luxo em alta, mas o alerta está aceso",HTML,pt
1441248639512899483,One Dollar Board: Um projeto brasileiro para revolucionar a educação,HTML,pt
4161491675236615151,7 motivos para você acordar às 5 da manhã - Tudo Pela Arte,HTML,pt
5831978693732969930,As lições de empreendedorismo da H Stern,HTML,pt
4001521928622781645,Ford lança serviço de monitoramento para caminhões,HTML,pt
2857117417189640073,Running GV sprints inside corporates - learn from my mistakes - Sprint Stories,HTML,en
2991405198675389827,Prototyping across borders - From Tulsa to Brazil - +Acumen,HTML,en
-8449536481786923901,Recently confirmed Myspace hack could be the largest yet,HTML,en
-7152753999571084411,New Asia Trend Briefing from TrendWatching | ASIAN DATA DOMINANCE,HTML,en
8963770574956550187,Scalable Microservices with Kubernetes | Udacity,HTML,en
-3357295447978726475,Change lessons from pharma and med tech,HTML,en
1354035119798779232,Making your business fit for the future,HTML,en
-7904267039294833672,China will have the world's first driverless-cars-only city: Baidu CEO,HTML,en
-3739000323288188282,Why Uber Is Killing the Bank (And What That Means for Everything Else),HTML,en
-8370744479086515302,Mobile banking conquista o coração dos brasileiros,HTML,pt
5401376580769090495,"Bancos brasileiros aplicaram R$ 19,2 bilhões em esforços de TI em 2015",HTML,pt
-5025556998520984849,How Did L.A. Become a City of Palms?,HTML,en
-7463305179076477879,"Salesforce buys Demandware for $2.8B, taking a big step into e-commerce",HTML,en
-2410328180964789831,Machine Intelligence - Research at Google,HTML,en
7446534728307622413,Mobile UX Design: The Right Ways to Ask Users for Permissions - UX Planet,HTML,en
2887151738440339754,"Código Aberto - Daniela Cachich, VP de Marketing, Heineken",HTML,pt
6063029961433390149,Krita 3.0: The Animation Release,HTML,en
-8813724423497152538,Itaú é pioneiro do blockchain,HTML,pt
-1342820011354825290,CMO interview: Putting IBM's marketing technology under the microscope,HTML,en
2285214528595997209,Docker e .Net,HTML,pt
7395435905985567130,The AI business landscape,HTML,en
1790561775815571583,Estratégia da Nestlé | Endeavor Brasil,HTML,pt
2250978527027854837,Google Expands Android Pay APIs,HTML,en
-2683134512107439488,Mary Meeker's essential 2016 Internet Trends Report,HTML,en
7965539599896143226,New South & Central America Trend Briefing from TrendWatching | CRISIS SOLUTIONS,HTML,en
2834574758085485485,Nubank: o futuro dos cartões de crédito [CT Entrevista] - Canaltech Entrevista,HTML,pt
-1192619987285372590,Apache Spark 2.0 Preview: Machine Learning Model Persistence,HTML,en
1554619040289415222,"Conheça o GoBox, marketplace do Grupo Abril - VEJA.com",HTML,pt
-4386371945374980231,Por que o Walmart não é Walmart no Brasil,HTML,pt
-3161714324304758767,"Deep-learning algorithm predicts photos' memorability at ""near-human"" levels",HTML,en
1002673045600956890,Amazon founder: A.I.'s impact is,HTML,en
-2030742781169834114,Facebook says its new AI is almost as good as humans at understanding context,HTML,en
786135087362634258,Why Steve Jobs Was Proud to Steal Ideas,HTML,en
8522523292310933696,Coca-Cola Is Paying $575 Million for Unilever's Soy Drink Business,HTML,en
5875183869203898283,Google is quietly recording everything you say. Here's how to hear it,HTML,en
7943088471380012839,Torus,HTML,en
-9095002324981651252,Kroton prepara oferta pelo controle da Estácio - Primeiro Lugar On-line,HTML,pt
127799031949294618,Apple Releases First Preview of Swift 3.0 for Developers,HTML,en
5672978373195158195,Gestão de pessoas? Só se for com a Zappos | Endeavor Brasil,HTML,pt
-8294676699502353515,Inovação e emrpeendedores de tecnologia | Endeavor Brasil,HTML,pt
-2309481887656981309,"Carros de luxo em alta, mas o alerta está aceso",HTML,pt
5787934590133549357,Ouça a música criada pela inteligência artificial do Google | Google Discovery,HTML,pt
5906767912084571064,Whirlpool Vessi puts a microbrewery in your kitchen | News | Geek.com,HTML,en
-7255737497176527784,Siga o líder,HTML,pt
-8529522981244750831,How Technology Hijacks People's Minds - from a Magician and Google's Design Ethicist - The Startup,HTML,en
2285392309373358857,How Apple Keyboards Lost a Logo and Windows PCs Gained One,HTML,en
1118048247334038458,Introducing DeepText: Facebook's text understanding engine,HTML,en
3306277069425849869,Google segue Microsoft e lança ferramenta analítica grátis,HTML,pt
-7812176982819372240,Sete Reinos,HTML,pt
-5826278791285476287,"""We only hire the best"" - Signal v. Noise",HTML,en
2601622077116449484,Bancos brasileiros fecham 200 agências em 2015 - Home - iG,HTML,pt
7277161137091492767,An overview of web service solutions in Drupal 8,HTML,en
880612740433495828,O que você deve fazer para se tornar um líder melhor?,HTML,pt
-8282357075607822317,Cross-channel user experiences with Drupal (awesome video demo!),HTML,en
-5313466754735123256,Introducing Google Container Engine (GKE) node pools,HTML,en
2301338403202434417,Top 10 GCP sessions from Google I/O 2016,HTML,en
4604014376318271136,"Big data, big differentiators: this week on Google Cloud Platform",HTML,en
-8259953995965151136,How Kubernetes takes container workload portability to the next level,HTML,en
-9064100704535292718,Stackdriver Trace for App Engine is GA; app latency has nowhere to hide,HTML,en
-4977928818612291634,How to get your ASP.NET app up on Google Cloud the easy way,HTML,en
-6566328419164841526,"Feeding 10 billion people with cloud computing: Land O'Lakes, Inc. moves to Google Cloud Platform",HTML,en
-1254906787526072320,Enterprise developers look out: this week on Google Cloud Platform,HTML,en
8685746777792503843,Machine learning at the museum: this week on Google Cloud Platform,HTML,en
-8771338872124599367,Funcionários do mês no CoolHow: os Slackbots - CoolHow Creative Lab,HTML,pt
6783622248311192269,Par de alianças impede que seu parceiro assista Netflix sem você,HTML,pt
-2899726011463496555,XP quer ter banco no Brasil e vai abrir escritório em Genebra este mês,HTML,pt
