content_id,title,contentType,lang
372648779227126656,Planned Death,HTML,en
-5820943153819993088,Google : End Of The Online Advertising Bubble,HTML,en
4917926779066818560,Hidden (Caché) (2005),HTML,en
5232169374213306368,Mulholland Drive (2001),HTML,en
-614408900691920896,X-Men | São Paulo vai receber exposição sobre filmes da saga,HTML,pt
3801064060797809152,How Green Was My Valley (1941),HTML,en
-8686523832043452416,All About Eve (1950),HTML,en
1107739178195154688,Peças Translúcidas,HTML,pt
-5444306124868253696,Por que os CEOs devem apostar grande no digital (ou voltar pra casa) - CIO,HTML,pt
-7564053678326007808,Chatbots for work: Troops raises $2.6M to help you use Salesforce,HTML,en
5508665170385092608,IBM Is Now Letting Anyone Play With Its Quantum Computer,HTML,en
4544213501105458176,How I got into the top 15 of a Kaggle competition in 3 days: A Python Tutorial,HTML,en
914293752636521856,Asia's mobile-first economy and how the West is feeling the effects,HTML,en
6369367631770967040,Como a Netflix influencia o que você vai assistir através de imagens,HTML,pt
1738052593226421760,Como resolver conflitos no ambiente corporativo us,HTML,pt
-1338957937839941376,Qual é o país mais inovador do mundo?,HTML,pt
7255021292858609664,An operating model for company-wide agile development,HTML,en
2491414153837906432,A Royal Affair (2012),HTML,en
1719976830095479808,Bicycle Thieves (1948),HTML,en
-6275771337261602816,Nights of Cabiria (1957),HTML,en
764116021156146816,"If you think women in tech is just a pipeline problem, you haven't been paying attention - Tech Diversity Files",HTML,en
7572869304086387712,The White House Has Realized Artificial Intelligence Is Very Important,HTML,en
-4944551138301474816,Algorithms and architecture for job recommendations,HTML,en
-5579492244806284288,"[Tools] Personal Kanban in ""Favro""",HTML,en
49177526672934032,After a year of using NodeJS in production,HTML,en
-6324550271415245824,4 Strategies for Mastering UX in Virtual Reality Games,HTML,en
300937643051923200,Mimo baby monitor helps parents get more sleep,HTML,en
-9055044275358687232,Accept questions from your audience when presenting in Google Slides,HTML,en
3980405883168341504,"Apple, Set to Move to Its Spaceship, Should Try More Moonshots",HTML,en
-2208293144000550912,Docker Cleanup Scripts Comparison,HTML,en
6424668376409530368,Docker inside docker and overview about Jenkins 2,HTML,en
-8949113594875411456,"No Brasil, '25% dos celulares ainda são 'Burrofones'",HTML,pt
2589533162305407488,6 reasons why I like KeystoneML,HTML,en
3751305746867503616,A reunião secreta em que Wall Street testou dinheiro digital | EXAME.com,HTML,pt
6535950170823528448,"Google Slides incorpora recurso de ""perguntas e respostas"" em tempo real | Google Discovery",HTML,pt
-3234984575507976192,MasterTech - Como ter um bom relacionamento com a Escrita,HTML,pt
-3348458175249982464,Teori afasta Eduardo Cunha do mandato na Câmara,HTML,pt
-655909700262679296,Banco desafia empreendedores e estudantes de tecnologia a buscarem inovação para processos | EXAME.com,HTML,pt
-8700857105739860992,"Forget Wallets, Check out This Serious FinTech Product Built in India: ZestMoney for Instant Credit",HTML,en
9220445660318725120,Angular 2,HTML,en
1024145536490998528,Porto Seguro compra carteira de seguros Auto da Chubb,HTML,pt
-7891960098457323520,"Dag Kittlaus, co-founder of Siri, will give the world's first demo of a next gen AI called Viv at Disrupt NY",HTML,en
-1852234953549915392,The Color of Paradise (1999),HTML,en
-8041742992841055232,Enemy (2013),HTML,en
3720742491238027776,29 Common Google Analytics Data Errors And How To Fix Them,HTML,en
-5570129644089964544,Design Kit: Prototyping,HTML,en
459008865413659392,Unimart Shopping Campinas e Tetra Pak realizam Circuito da Reciclagem,HTML,pt
1433951803438448384,"Creative partnerships: Machine learning and the future of design - O'Reilly Media Free, Live Events",HTML,en
541470630329465152,"Chatbots Are Your Newest, Dumbest Co-Workers",HTML,en
-6157984812065160192,"""Empresas inovadoras não fazem produtos - constroem conceitos que se tornam experiências irresistíveis""",HTML,pt
2032007496318617088,Cientistas trabalham em técnica que permite imprimir alimentos,HTML,pt
6234756865145917440,Suzana Herculano-Houzel deixa o Brasil e expõe problemas profundos da ciência no país,HTML,pt
1556878199027930368,TAM recebe primeira aeronave com o design e pintura da LATAM e avança na implantação da nova marca!,HTML,pt
1698483880714927616,"Google's AI engine is reading 2,865 romance novels to be more conversational",HTML,en
-6542996094878850048,How One Jira Ticket Made My Employer $1MM/Month: 7 Metrics that Actually Matter - JavaScript Scene,HTML,en
-3875881534863988736,Visa lança desafio para startups de tecnologia - Startupi,HTML,pt
909703879562824192,"YouTube pode lançar serviço de televisão online ""Unplugged"" em 2017 | Google Discovery",HTML,pt
5051167660880460800,Google Cloud and Autodesk enable 10x improvement in media rendering efficiency,HTML,en
8295457724580096000,The Startup Zeitgeist,HTML,en
3608243634452079104,"Carne artificial acabará com o agronegócio brasileiro, afirma especialista",HTML,pt
-8510490754427841536,How a Chatbot Helped This Vinyl Records Startup Make $1 Million in 8 Months,HTML,en
-8722526817358894080,VR possibilities at Google I/O 2016: Four things I'm hoping to see,HTML,en
5165953265902526464,Zoneamento Agrícola - MAPA,HTML,pt
6910763794618680320,JavaServer Faces 2.3 Quick Reference - DZone Java,HTML,en
6754313450809254912,Five priorities for competing in an era of digital globalization,HTML,en
4625350031392752640,Google connects BigQuery to Google Drive and Sheets,HTML,en
5037221949349730304,Susan Wojcicki on the Effectiveness of Empowering Ads on YouTube,HTML,en
-7959318068735027200,Auto-scaling scikit-learn with Spark,HTML,en
163780025692404864,The SFMOMA's New App Will Forever Change How You Enjoy Museums,HTML,en
321193326651975872,Quando a ignorância vence a solidariedade,HTML,pt
-229081393244987776,Building AI Is Hard-So Facebook Is Building AI That Builds AI,HTML,en
-1901742495252324864,Designing smart notifications,HTML,en
2457939609972623360,Nashorn: JavaScript made great in Java 8,HTML,en
-2247142819145310976,Stetho for Android debug builds only,HTML,en
-1492574794514500096,Programming by poking: why MIT stopped teaching SICP,HTML,en
8316918063034631168,"Inside Palantir, Silicon Valley's Most Secretive Company",HTML,en
-5297634649735764992,Google is quietly making progress on one of its most jaw-dropping tech projects,HTML,en
-1917202688559171840,The next AI is no AI,HTML,en
-1088742830039453696,The next stop on the road to revolution is ambient intelligence,HTML,en
-8279505492976428032,"Bots, Messenger and the future of customer service",HTML,en
7124632953201847296,Inside the offices of New York's biggest startups,HTML,en
-4127059794203206144,TPOT: A Python tool for automating data science,HTML,en
-6369211973034956800,Getting Started with Activity & Fragment Transitions (part 1),HTML,en
-5522643017727334400,Introducing the Startup Battlefield companies of Disrupt NY 2016,HTML,en
-8615957592921856000,Shutter Island (2010),HTML,en
-5602127731550819328,The Top 10 Most Common Mistakes That Node.js Developers Make,HTML,en
8049667463017473024,"Miracles of Human Language: An Introduction to Linguistics - Universiteit Leiden, Meertens instituut (KNAW) | Coursera",HTML,en
5979676385148715008,"Here's what Viv looks like, the next generation AI assistant built by Siri creator",HTML,en
-5037827401452846080,Quando o Scrum irá falhar - Tableless,HTML,pt
4716135688735489024,"No dia das mães, Avon lança campanha com mãe de jovem gay",HTML,pt
-205193648629294848,Is FinTech Forcing Banking to a Tipping Point?,HTML,en
7516228655554310144,A digital crack in banking's business model,HTML,en
5468598741732935680,35 Innovative and Inspirational Website Designs in Banking,HTML,en
10247031220756478,[Tools] 12 Apps for Live-streaming Video,HTML,en
-4615179238096674816,"Sua empresa já tem um ""Open Innovation Lab"" ? - CIO",HTML,pt
6237433897543964672,"Facebook details its company-wide machine learning platform, FBLearner Flow",HTML,en
-5024561776910686208,How Airbnb uses Machine Learning to Detect Host Preferences - Airbnb Engineering & Data Science,HTML,en
-724699218170106880,Tensorflow wins,HTML,en
2917561522815946752,Behold.ai launches artificially intelligent medical software to find abnormalities faster,HTML,en
357449794379078656,Apple anuncia a 3ª geração da linguagem Swift para o final deste ano,HTML,pt
4629488036162962432,"Para rebater Estatuto da Família, campanha muda significado de 'família' no Dicionário Houaiss",HTML,pt
1954074927376897280,"Swarm A.I. Correctly Predicts the Kentucky Derby, Accurately Picking all Four Horses of the Superfecta at 540 to 1 Odds",HTML,en
-2118981143119783424,What readers think about computer-generated texts,HTML,en
8689098216946253824,"Facebook says 10K+ developers are building chatbots, analytics coming",HTML,en
-3169423801125605376,Amazon has a huge opportunity in grocery delivery,HTML,en
279771472506428960,5 Unique Features Of Google Compute Engine That No IaaS Provider Could Match,HTML,en
-277169424764188800,Introducing Sign in with Slack - Slack Platform Blog,HTML,en
-4049108709890216960,Stay focused with Google Calendar event notifications in your browser,HTML,en
3149164017776669696,Mobile marketing statistics 2016,HTML,en
3241240229241793536,Startup usa algoritmo e rede social para aprovar empréstimos | EXAME.com,HTML,pt
-329139582593571072,Itaú prevê aumentar escala da ConectCar,HTML,pt
7938100642081251328,What SWAG will Google I/O 2016 attendees take home?,HTML,en
1805849336099641600,Google I/O 2016 Preview: A Chrome/Android merger? Project Tango? VR?,HTML,en
7664140604181040128,Will blockchain drive the fourth Industrial Revolution?,HTML,en
7187974705675832320,Largest IoT Event Kicks Off at Santa Clara Convention Center,HTML,en
2072448887839540992,"Welcome to GoogleBank, Facebook Bank, Amazon Bank, and Apple Bank - Enrique Dans",HTML,en
-4975645025178553344,Sem Parar vs Conectcar - DanBP.org,HTML,pt
-8085935119790093312,Graph Capabilities with the Elastic Stack,HTML,en
-749116597676471808,Introducing unlimited private repositories,HTML,en
4045164454094417408,1º Congresso Brasileiro de IoT - Embarcados,HTML,pt
2518704978033827328,Google Now Posting Full OTA Images For Nexus Devices Alongside Factory Images,HTML,en
-7673844339521298432,WhatsApp just released desktop apps for Mac and Windows,HTML,en
-7485130558326481920,Ozlo The AI Chatbot Wants To Help You Find Coffee And Food,HTML,en
6198232071580299264,Empresas intensificam operações de barter diante da dificuldade de crédito,HTML,pt
3643465492984939520,Production Ready Jenkins 2.0 in Two Steps with Docker,HTML,en
7359386552064322560,E os vencedores do Latam Founders Awards 2016 são... - Startupi,HTML,pt
1019706997674210688,Assista a entrevista de Linus Torvalds no TED legendada,HTML,pt
-8278633353687754752,3Dprintler lets you order a 3D print via chatbot,HTML,en
8402348887626635264,From E-Commerce to Web 3.0: Let the Bots Do the Shopping,HTML,en
5439554346835640320,"Consórcio: Venda de novas cotas cai 13,5% no 1º trimestre",HTML,pt
-6255454949363032064,From Insight-as-a-Service to insightful applications,HTML,en
-1820269894165785344,3M e o perfil intraempreendedor | Endeavor Brasil,HTML,pt
833256912680066560,"Rumor: ""Android VR"" Will Launch At I/O With Standalone Headset, Reference Appears In Unreal Engine",HTML,en
-5464698687596686336,IBM's Watson aims to make hospital stays suck a whole lot less,HTML,en
4563606877148406784,YouTube's New Messenger Means You'll Never Have to Leave YouTube,HTML,en
-6792965795755857920,Dial in with ease using the latest Google Calendar app for Android,HTML,en
-7452761262757182464,Baião de Dois - uma delicia brasileiríssima,HTML,pt
8021508382912212992,Bolinho de parmesão,HTML,pt
-8222568914848294912,What Millennials Want from a New Job,HTML,en
3845974592165897728,Good to Great,HTML,en
4899554125167253504,The Real Lesson for Data Science That is Demonstrated by Palantir's Struggles,HTML,en
-4068545238978420224,Making Apache Spark Easier to Use in Java with Java 8 - Cloudera Engineering Blog,HTML,en
7288937801410681856,The Gold Mine: A Novel of Lean Turnaround,HTML,en
4069333494579100160,"Agile is Dead, Long Live Continuous Delivery - Gradle",HTML,en
1331356827163029248,Dilma regula Marco Civil e acaba com WhatsApp e Facebook grátis no celular,HTML,pt
-5941854046477982720,Google lança teclado virtual para iPhone com recursos de pesquisa | Google Discovery,HTML,pt
5568089143939945472,"The future of machine learning: 5 trends to watch around algorithms, cloud, IoT, and big data - GeekWire",HTML,en
5109221095427624960,Robôs (bots) serão tão populares quanto apps; entenda a nova tendência,HTML,pt
9033884391004475392,The Art of the OKR,HTML,en
4315784099325221888,tins ::: Rick Klau's weblog,HTML,en
-3114161754347804160,How Google sets goals: OKRs - GV Library,HTML,en
5268351851132250,The bizarre beasts living in Romania's poison cave,HTML,en
4463025528374352384,The Blockchain is the new Google,HTML,en
-3980612444042641408,The future of SaaS hosted git repository pricing,HTML,en
-4050006690189978112,Announcing SyntaxNet: The World's Most Accurate Parser Goes Open Source,HTML,en
8938071859536254976,Design Sprint: onde o design e a velocidade importam,HTML,pt
2916072977192006144,Confused by blockchains? Revolution vs Evolution,HTML,en
2704671778746002944,Report: Google I/O to focus on voice search as Google preps 'Chirp' competitor to Amazon Echo,HTML,en
5719793245136119808,Cade autoriza Itaú Unibanco e Mastercard a criarem nova bandeira de cartão,HTML,pt
-3954182109690207232,Google Cloud Goes to the Farm,HTML,en
626121253933491456,Amazon just released a Dash button for AWS IoT,HTML,en
-2097626568191556352,Google releases keyboard for the iPhone with built-in search features,HTML,en
-9128652074338368512,Clarifying the uses of artificial intelligence in the enterprise,HTML,en
5088013394045186048,JavaScript Conquered the Web. Now It's Taking Over the Desktop,HTML,en
2470587255066232320,University of Washington partners with Disney to develop cheap touch-sensitive paper - GeekWire,HTML,en
3746463631389880320,Adobe quer potencializar área de marketing digital - Meio & Mensagem,HTML,pt
-8044741783031985152,It's coming! The Internet of Eyes will allow objects to see,HTML,en
3017826600888052736,Quip now connects with Slack to help teams kick more butt across the globe,HTML,en
-2797708685347481600,App do YouTube ganha sistema de bate-papo privado | Google Discovery,HTML,pt
817467807875770624,App do Google Search para Android agora busca por músicas no Brasil | Google Discovery,HTML,pt
-39485845307123560,Google Now on Tap estreia no Brasil | Google Discovery,HTML,pt
-292870452169977408,Strategyzer | Business Model Generation - Book,HTML,en
-9073210245497294848,Number plate recognition with Tensorflow,HTML,en
-5784991738549272576,NodeMCU (ESP8266) o módulo que desbanca o Arduino e facilitará a Internet das Coisas...,HTML,pt
5932519440360275968,Anders Hejlsberg on Modern Compiler Construction (Channel 9),HTML,en
-1172724258904585216,TNSFF,HTML,en
-1114438937697017984,"Amazon open-sources its own deep learning software, DSSTNE",HTML,en
-3641109225708958208,Talking Payments - Article Profile - 93% of banks expect video to boost satisfaction,HTML,en
8650916538290054144,Artem vs. Predator,HTML,en
-4095842175692098048,"Google just open sourced something called 'Parsey McParseface,' and it could change AI forever",HTML,en
-9099155556042679296,CCR vende dona do Sem Parar por R$ 4 bi | EXAME.com,HTML,pt
7400247075626691584,Google may unveil Android VR headset at I/O conference,HTML,en
-3697359635590244352,"Google I/O 2016 preview: Android N, Android VR, Project Chirp, Play Store on Chromebooks and more!",HTML,en
-1536771179525677312,Time Pressure: Behavioral Science Considerations for Mobile Marketing,HTML,en
3548262914600772096,1% das empresas dominam 94% das receitas na App Store,HTML,pt
-3555513869558669312,Optimizing Elasticsearch Searches,HTML,en
2271592336048425472,"Google I/O 2016 Preview: Machine Learning, Virtual Reality And Android N - ARC",HTML,en
6757348772114374656,SyntaxNet in context: Understanding Google's new TensorFlow NLP model | Blog,HTML,en
-6858240061363309568,Get ready for Google I/O 2016,HTML,en
7616911250531106816,The #digital upstarts offering app-only #banking for smartphone users #benchmark,HTML,en
-1151034582628982912,New JavaScript library brings Java to browsers without applets,HTML,en
-7331393944609613824,Here's proof that Google is getting serious about battling Facebook in a key area,HTML,en
-4233177915193302528,Governo brasileiro cria manual para contratação de cloud,HTML,pt
-6941221957775074304,Amazon now has a programmable Dash Button for the IoT,HTML,en
-5181489804915739648,New Sessions Added To Google I/O 2016 Schedule,HTML,en
-4089455027188314112,Python Is Not Java (dirtSimple.org),HTML,en
-6255158415883847680,"Para neurociência, motivação não é fator principal em mudança de hábitos",HTML,pt
8473367604990946304,"How to Build and Publish ES6 Modules Today, with Babel and Rollup",HTML,en
-8526359231369824256,"Automatic lays off 28% of its workforce, aims for profitability in 2017",HTML,en
1031060816592502144,Evernote anuncia integração com Google Drive | Google Discovery,HTML,pt
-2429242279408078848,9 Useful Apps for Product Managers - Product Hunt,HTML,en
-2800563841840387584,Fintechs: elas podem dominar o setor financeiro?,HTML,pt
-5482295111885356032,UK shows off prototype of digital iPhone driving license using Apple's Wallet app,HTML,en
-1196068832249300480,The 'impossible' is now a reality,HTML,en
-3759596852696130560,Prototypal Object-Oriented Programming using JavaScript,HTML,en
-4333056764244640256,Lentes de contato inteligentes serão o wearable definitivo,HTML,pt
-5043294260151548928,Blockchain: o que é e como funciona,HTML,pt
-1480913447590268416,"Smart Managers Don't Compare People to the ""Average""",HTML,en
-8030181764663752704,"Neuroscience confirms that to be truly happy, you will always need something more",HTML,en
2841458704671711744,8 things to expect from Google's biggest event of the year,HTML,en
2259988589066296576,Meio&Mensagem,HTML,pt
4156291407717900800,"Blockchain open sources Thunder network, paving the way for instant bitcoin transactions",HTML,en
6260854150231142400,Big data analysis to transform insurance industry - FT.com,HTML,en
-6313130301986591744,Face recognition app taking Russia by storm may bring end to public anonymity,HTML,en
9028580484484027392,Cool URIs don't change,HTML,en
-4505450219733822976,Brand Marketing is a Growth Hack. Here's the Recipe,HTML,en
-2038869595290705408,"Google I/O: Expect A.I., virtual reality",HTML,en
-609005539129550336,AI learns and recreates Nobel-winning physics experiment,HTML,en
-6644942243927487488,"Amazon goes open source with machine-learning tech, competing with Google's TensorFlow - GeekWire",HTML,en
5338575284381070336,A Major Law Firm Will Soon Be Using A Robotic Lawyer,HTML,en
4369833742675497472,Transforming life insurance with design thinking,HTML,en
-6184570078369383424,Google unveils a gigapixel 'Art Camera' that lets you view paintings down to the brushstrokes,HTML,en
-1038011342017850,Para entender o Dia Internacional contra a Homofobia,HTML,pt
1179017557429431040,Imagine Discovering That Your Teaching Assistant Really Is a Robot,HTML,en
-4793380646045598720,Don't Estimate the Sprint Backlog Using Task Points,HTML,en
-2083103312491589632,Managing Machines at Spotify,HTML,en
4812089894709919744,"Xiaomi will play an exciting part at Google I/O, apparently",HTML,en
-3400154175330058752,Skill swarms - a new way to share expertise and work smarter together - Skillhive,HTML,en
8461204368464164864,Google lança Cloud Functions,HTML,pt
-5573840044320723968,C# vs. Swift - Iron Man vs. Captain America,HTML,en
-3790313320969344512,The Great Library,HTML,en
-5151030094059373568,Um mundo sem barreiras linguísticas através da tecnologia wearable - Startupi,HTML,pt
-3468529816757552128,Setting up an Android ContentProvider with a join,HTML,en
-1444385929353415424,Domain Driven Design e Microservices,HTML,pt
-4265002939801511424,Me an' Algernon,HTML,en
7168347449326626816,NYT: Google To Announce Alexa Competitor Called 'Google Home' At I/O,HTML,en
-8669770849634490368,Here's How L'Oréal Plans To Continue Its Digital Innovation,HTML,en
-8762137947059829760,"Google I/O 2016: Develop, Grow & Earn",HTML,en
-4509487968959834624,O valor de seu trabalho de coaching vai depender de suas habilidades de acompanhamento - Harvard Business Review Brasil,HTML,pt
-7492067511846042624,"What's new in Android: the N-Release, Virtual Reality, Android Studio 2.2 and more | Android Developers Blog",HTML,en
-538948733779286144,The Physical Web,HTML,en
-1995591062742965504,Firebase Test Lab for Android,HTML,en
3041906492387035136,O WhatsApp do Google chegou e se chama Allo,HTML,pt
-3363563881552061440,Do you want Crappy Agile?,HTML,en
1173658987415870464,Nokia vai voltar ao mercado de smartphones,HTML,pt
1999466695269209344,"Google Duo, aplicativo de chamadas em vídeo | Google Discovery",HTML,pt
7414965642940222464,New ways to keep data flowing between your apps and ours,HTML,en
-8123488152283046912,"Opening Google Docs, Sheets, and Slides files on mobile now easier when you're offline",HTML,en
-5115041394506292224,Embed charts from Google Sheets in Google Docs and Slides and update them with a single click,HTML,en
-7702672626132855808,Google supercharges machine learning tasks with TPU custom chip,HTML,en
8118799783881928704,Usability Heuristics for Bots - Chatbots Magazine,HTML,en
-8149429101569453056,Saying �� to Allo and Duo: new apps for smart messaging and video calling,HTML,en
-2307670819023106048,Natura está em busca de startups para gerar novos projetos e produtos - Startupi,HTML,pt
-3206777048078326272,Google IO 2016: A look at how not to run a large event,HTML,en
-4974757204495953920,Alecrim/AlecrimCoreData,HTML,en
-6858665134018491392,Chat Smarter with Allo,HTML,en
-2747266787901704704,Bayer propõe comprar Monsanto para formar a maior agroquímica do mundo,HTML,pt
1468327003955810560,What is WebAssembly? The Dawn of a New Era - JavaScript Scene,HTML,en
-1453783314552286720,Progressive Web App - first introduced on Google I/O | airberlin,HTML,en
6045455576279706624,Google isn't abandoning Hangouts for its new chat apps,HTML,en
8076265166566224896,The Year in Design - Zeldman on Web & Interaction Design,HTML,en
379773866860040448,Firefox edges out Microsoft globally for first time in browser wars | StatCounter Global Stats,HTML,en
8835339470389644288,Aplicativos do Android agora podem reagir com o ambiente | Google Discovery,HTML,pt
-6180514744351188992,Um objeto longínquo mais distante que Plutão está entrando em foco,HTML,pt
7083316110921342976,Patente do Google prevê carro que gruda pedestres atingidos no capô,HTML,pt
3256054536066714112,Google moves to replace Flash with HTML5,HTML,en
4915137112517573632,Portugal runs for four days straight on renewable energy alone,HTML,en
-6859363289291329536,Confira as novidades apresentadas no Google I/O 2016,HTML,pt
240943776326872032,São Paulo recebe maior evento nacional voltado à educação e discute tecnologia no setor - Startupi,HTML,pt
-5691008411030226944,Sem Parar vs Conectcar - DanBP.org,HTML,pt
-2697906762425596416,"Tenho várias ideias de negócios, qual devo levar adiante?",HTML,pt
4833869287568226304,7 Powerful Habits That Make You More Assertive,HTML,en
4012770927504386560,La RAE lucha contra los anglicismos con una campaña de publicidad,HTML,es
-3285620956704836608,The Top 10 Companies Millennials Want to Work For,HTML,en
484986956330644352,"Conheça as ferramentas digitais que utilizo na minha empresa para resolver problemas, tornar o...",HTML,pt
-4613284400780388352,Senado lança enquete para saber se você é contra ou a favor a franquia de dados para internet fixa,HTML,pt
288653248451617920,"Google and Levi's team up on a ""connected"" jacket that lets you answer calls, use maps, and more",HTML,en
5827857898404399104,"Google's I/O Is a Little Like Disneyland, and a Little Like a Garage Sale",HTML,en
8396284143617057792,"Projeto Ara, o smartphone modular do Google, pode chegar ao mercado em 2017 | Google Discovery",HTML,pt
8342423402350941184,Raspberry Pi with cloud vision at Google I/O - Raspberry Pi,HTML,en
-5924996404988010,"Google lança Science Journal, aplicativo de ciências para Android | Google Discovery",HTML,pt
5446022903655412736,Irresistível: cebola recheada com carne moída e enrolada no bacon,HTML,pt
-6035458164887182336,"The price of Ether, a bitcoin rival, is soaring because of a radical, $150 million experiment",HTML,en
8871666435351703552,Uber começa testes de carros sem motorista nos EUA,HTML,pt
-3417523159811412992,Desenvolvimento Efetivo na Plataforma Microsoft: o livro.,HTML,pt
-1753606726398516224,Adulterated Objective-C,HTML,en
5658521282502533120,ITA está oferecendo 10 cursos gratuitos a distância - Engenharia é:,HTML,pt
6852597772196653056,Firebase and Google Cloud: better together,HTML,en
5206308811707978752,The rise of APIs,HTML,en
1632166079091127808,Cinco dicas de executivos de sucesso para se dar bem na vida e no trabalho,HTML,pt
7062745737910049792,Here are the SDKs Top Mobile Apps Use,HTML,en
3510349622718287360,20 Percent Will Stop Reading Your Email If You Make This One Mistake,HTML,en
-6174871522512567296,Program your way to your next grocery delivery,HTML,en
33271019004198536,Como aumentar a produtividade da Inovação?,HTML,pt
-6634868367571834880,A study on scale: WhatsApp & Google Drive... the story of our integration,HTML,en
-7685837606421530624,Astronomia: A semana de Marte - Mensageiro Sideral,HTML,pt
2858969450431709184,Google I/O 2016: Android's failure to innovate hands a Apple free run at WWDC,HTML,en
-2559385310537355776,"Google's head of advertising talks ad blocking, mobile and micropayments",HTML,en
1981046186743381248,State of the Digital Nation 2016,HTML,en
-8742648016180281344,Aposta na inovação,HTML,pt
4634963407423735808,Se eu fosse fundar uma nova agência... - Meio & Mensagem,HTML,pt
-1081723567492738176,'Magenta' Is Google's New Project To Make Art With Artificial Intelligence,HTML,en
943818026930898432,"Inovador, Nubank ganha prêmio no Vale do Silício | EXAME.com",HTML,pt
5947470908330062848,Apache Spark as a Compiler: Joining a Billion Rows on your Laptop: A deep dive into the new Tungsten Engine.,HTML,en
-6940923725353715712,"Digital manufacturing could eliminate warehouses, create on-demand production",HTML,en
-4351117979148287488,Pastejacking,HTML,en
-5968239566051821568,My Quantum Circuit Simulator: Quirk,HTML,en
-456161980484814784,Type-based aliasing in C,HTML,en
3888577703887670784,Atlassian launches Bitbucket Pipelines,HTML,en
-7349721727282676736,"Facebook ditches Bing, 800M users now see its own AI text translations",HTML,en
6807042796917367808,Bitbucket Pipelines Beta: continuous delivery inside Bitbucket - Bitbucket,HTML,en
-5200964355640105984,SwiftyDB - An alternative for managing SQLite Databases on iOS,HTML,en
-4930542581518647296,Sources: Snapchat is raising more money at about a $20 billion valuation,HTML,en
-240359174314633440,Comparing React.js to Vue.js for dynamic tabular data,HTML,en
8743240285401859072,'Robô-rancheiro' conseguirá cuidar sozinho de fazendas de gado,HTML,pt
6245165134513327104,ASSISTA: show une 100 drones e uma orquestra sinfônica para quebrar recorde mundial | VIP,HTML,pt
-3750879736572068864,"No, Apple isn't the next BlackBerry - it's the next Microsoft",HTML,en
1828340614995116800,Up your DevOps chops with this online Kubernetes class,HTML,en
-21036008762564672,The sales secrets of high-growth companies,HTML,en
643905832258297088,Globant acquires WAE to continue advancing in the creation of digital journeys,HTML,en
654383168348870400,Million Song Dataset | scaling MIR research,HTML,en
-8508598439431879680,Rede de hotéis faz promoção relâmpago com diárias por R$ 25,HTML,pt
6437568358552101888,Tech in Brazil is booming despite the country's political troubles,HTML,en
4920704891238923264,Login sem senha no Android deve chegar até o final de 2016 | Google Discovery,HTML,pt
-411378842607264064,How We Migrated Our Backend to Spring Boot in 3 Weeks - Stormpath User Identity API,HTML,en
3155118717275463168,An incumbent's guide to digital disruption,HTML,en
4312678980890750464,2016's Best Books for Entrepreneurs (So Far),HTML,en
-3170783292462059008,Não existe frete grátis!,HTML,pt
-8578355592291788800,Return of incandescent light bulbs as MIT makes them more efficient than LEDs,HTML,en
6409304780354172928,Open Sourcing Twitter Heron | Twitter Blogs,HTML,en
-6980020268309524480,Cross-channel user experiences with Drupal,HTML,en
5684817723169964032,Google's artificial intelligence is going in the wrong direction,HTML,en
-2099829359953227520,Como integrar marketing de impressos e marketing digital no e-commerce | EXAME.com,HTML,pt
1012456848389051392,"Como o e-commerce brasileiro pode, enfim, começar a lucrar",HTML,pt
9151634133568929792,Finding The Meaning Of Artificial Intelligence At Google I/O,HTML,en
4287021355610172928,Seguradora aposta em inovação e criatividade para driblar a crise,HTML,pt
-6993279786012380160,Everything you need to know about the big changes coming to Newark airport,HTML,en
-862645085190435584,B2B Ecommerce Growing; Becoming More Like B2C,HTML,en
-3912939678517879808,Jury finds Google's implementation of Java in Android was fair use,HTML,en
8265190708606665728,The omnichannel customer experience is poised to take off in regulated industries,HTML,en
-1637159115260337920,"Terrapattern is reverse image search for maps, powered by a neural network",HTML,en
2173307133640600064,"Google Wins Trial Against Oracle, Saves $9 Billion",HTML,en
-5622405819042018304,Sony Smart Tennis Sensor for Tennis Rackets,HTML,en
-6999747484065182720,"PayPal is shutting down its Windows Phone, BlackBerry, and Amazon apps",HTML,en
1662917027785920256,"Gchat Was the Future of Messaging, But Google Didn't Know What It Had",HTML,en
-5515204090203464704,A step-by-step guide to agile growth experiments,HTML,en
911037455259135616,Burger King aceita pedidos via mensagens no Facebook - Startupi,HTML,pt
-8119612270825155584,O papel das startups dentro de um ecossistema de inovação em robótica - Startupi,HTML,pt
-3113913063173722112,A lição de um grande mestre de xadrez para resolver problemas,HTML,pt
8038154459609789440,Building a Visual Language - Behind the scenes of AirBnB new design system,HTML,en
5431399346444238848,Intel buys computer vision startup Itseez to improve navigation in self-driving cars,HTML,en
1959495508923904000,"Revista MundoLogística - Sistema desenvolvido por estudante do CTC/PUC-RIO gera economia de US$ 10 milhões, no transporte marítimo",HTML,pt
171877380813632928,The End of the Office Dress Code,HTML,en
511891900317865088,Why porting an iOS design to Android will not work,HTML,en
-89955207814154448,Infrequently Noted,HTML,en
-9105040345021932544,Lições de empreendedorismo com a série The 100,HTML,pt
505090987429665088,Google and Ray Kurzweil are making chatbots together,HTML,en
2602738827388230656,Apple is working on an AI system that wipes the floor with Google and everyone else,HTML,en
5009420943344705536,"People dump AI advisors that give bad advice, while they forgive humans for doing the same",HTML,en
